state,year,days_with_aqi,max_aqi,90th_percentile_aqi,median_aqi,pct_good_days,pct_moderate_days,pct_unhealthy_for_sensitive_groups_days,pct_unhealthy_days,pct_very_unhealthy_days,pct_hazardous_days,pct_days_co,pct_days_no2,pct_days_ozone,pct_days_pm2.5,pct_days_pm10,pct_bad_days
Indiana,2013,261.4166666666667,101.63888888888889,61.44444444444444,43.0,0.7237590721050677,0.2735188107827045,0.002569066858619645,0.00015305025360806487,0.0,0.0,0.0010654490106544899,0.014318563178698895,0.5785360137581981,0.40249930784548626,0.003580666206962279,0.27624092789493226
Indiana,2014,259.6666666666667,110.82051282051282,62.82051282051282,42.38461538461539,0.7171021378552164,0.27675471561517223,0.005928540748452503,0.00021460578115895245,0.0,0.0,7.024938531787847e-05,0.012743721195551033,0.5230535844143477,0.4610271512394647,0.003105293765318672,0.2828978621447837
Indiana,2015,265.02564102564105,107.46153846153847,59.61538461538461,40.0,0.7567767598136569,0.23876386195596697,0.004035532532508189,0.00042384569786795695,0.0,0.0,0.00021074815595363542,0.005595335053345408,0.5389091248804598,0.4511421884422045,0.004142603468036625,0.24322324018634311
Indiana,2016,271.05405405405406,113.35135135135135,61.486486486486484,37.78378378378378,0.7961448916809896,0.19435235936636444,0.009281215944227742,0.0001476886722788362,7.38443361394181e-05,0.0,0.00022234448463956662,0.004690159322688334,0.5781726552084401,0.413756978074207,0.0031578629100250375,0.20385510831901046
Indiana,2017,293.36842105263156,99.65789473684211,55.28947368421053,38.26315789473684,0.8344725067903994,0.16097048352917773,0.004484911627070218,7.209805335255949e-05,0.0,0.0,0.00014419610670511897,0.0025234318673395817,0.6187399984390275,0.3754110469827462,0.0031813266041816873,0.1655274932096005
Indiana,2018,335.1621621621622,115.37837837837837,55.945945945945944,36.270270270270274,0.8229257753365743,0.1681975104054237,0.008580119689925466,0.0002965945680765108,0.0,0.0,0.0,0.0017771195853387633,0.6460249286245203,0.3496654319328829,0.0025325198572579716,0.17707422466342568
Indiana,2019,334.2972972972973,89.45945945945945,54.108108108108105,37.108108108108105,0.8400853883528995,0.15843204449838533,0.0014825671487152154,0.0,0.0,0.0,0.0,0.0003702332469455757,0.6545980232399029,0.3432515386507549,0.001780204862396643,0.15991461164710055
Indiana,2020,331.20588235294116,103.88235294117646,52.588235294117645,35.76470588235294,0.8589493442667153,0.1372607545057386,0.003388101163258066,0.00040180006428801025,0.0,0.0,0.0,0.0005625200900032145,0.6184777160004143,0.3785528835244816,0.0024068803851008615,0.14105065573328468
Indiana,2021,340.6060606060606,101.66666666666667,56.878787878787875,37.121212121212125,0.8091692956700796,0.18800312228463895,0.002744560044451258,8.302200083022001e-05,0.0,0.0,0.0,0.0018264840182648403,0.6107108921197808,0.384513682392465,0.0029489414694894144,0.19083070432992041
Indiana,2022,227.54545454545453,107.66666666666667,55.42424242424242,37.81818181818182,0.8453085417682695,0.14868081944406347,0.006010638787667013,0.0,0.0,0.0,0.00011059500110595,0.00486982603770925,0.678992673034282,0.31365418665040323,0.002372719276499506,0.15469145823173047
Iowa,2000,230.05555555555554,116.72222222222223,68.33333333333333,37.388888888888886,0.720179200076992,0.26491345358040547,0.014334076908916086,0.000573269433686432,0.0,0.0,0.003794778384942319,0.00015179113539769278,0.3736303241471805,0.40981753748105354,0.21260556885142587,0.279820799923008
Iowa,2001,234.89473684210526,111.52631578947368,62.05263157894737,35.526315789473685,0.7628622678790811,0.22617039981097378,0.010713073474450609,0.0002542588354945334,0.0,0.0,0.002018745493871665,0.0020187454938716655,0.3264119117872337,0.3878097439657113,0.28174085325931164,0.23713773212091893
Iowa,2002,235.95,108.15,64.5,35.85,0.744358262206786,0.24062747227658882,0.01423157852710813,0.0007826869895170109,0.0,0.0,0.001232876712328767,0.005342465753424658,0.3388079525252237,0.39261436699375996,0.26200233801526285,0.255641737793214
Iowa,2003,233.76190476190476,103.85714285714286,64.28571428571429,36.23809523809524,0.7403186608994946,0.2489936359267244,0.010687703173781012,0.0,0.0,0.0,0.0010437051532941944,0.005479452054794521,0.33918619456911264,0.4070884956394198,0.24720215258337885,0.2596813391005054
Iowa,2004,240.04761904761904,102.04761904761905,56.0,32.857142857142854,0.8143380515422771,0.17952173829026266,0.006010103479976502,0.00013010668748373666,0.0,0.0,0.0009107468123861566,0.004033307311995836,0.3421206414190384,0.3721888626815957,0.2807464417749839,0.18566194845772288
Iowa,2005,248.25,122.2,66.65,37.25,0.730110063328421,0.24804649192377676,0.021688645986192332,0.00015479876160990713,0.0,0.0,0.000958904109589041,0.005753424657534247,0.35064302598639296,0.3522113920509003,0.2904332531955835,0.269889936671579
Iowa,2006,221.15,98.95,59.95,36.4,0.774938504255466,0.2192488532054601,0.005812642539073966,0.0,0.0,0.0,0.013561643835616439,0.006712328767123288,0.36062504434473885,0.4043799858309941,0.2147209972215273,0.22506149574453405
Iowa,2007,240.7,131.6,68.2,41.45,0.6876724535574038,0.29554963885881047,0.015720006647579124,0.0010579009362066448,0.0,0.0,0.014385066987806713,0.003021978021978022,0.35407356582329375,0.5276363893969581,0.10088299976996344,0.3123275464425962
Iowa,2008,248.7,102.7,59.9,38.85,0.7487205727748664,0.24701051197899226,0.0041323032242834516,0.0001366120218579235,0.0,0.0,0.0,0.002459016393442623,0.35292569352772857,0.5400720460073783,0.10454324407145048,0.25127942722513363
Iowa,2009,261.8,106.3,58.8,37.25,0.7668333296584418,0.22760445812372984,0.005425225916458538,0.000136986301369863,0.0,0.0,0.0,0.002465753424657534,0.3643895358441645,0.48948527324810565,0.1436594374830723,0.23316667034155825
Iowa,2010,266.6,107.5,62.95,39.4,0.7206683275865813,0.2689884859531388,0.009932227556170358,0.000410958904109589,0.0,0.0,0.0,0.001095890410958904,0.34448237757535016,0.5062909766598807,0.14813075535381032,0.2793316724134188
Iowa,2011,267.65,94.85,62.55,41.2,0.6928958547328243,0.3064584445790286,0.0006457006881471477,0.0,0.0,0.0,0.0,0.000821917808219178,0.30827185588027184,0.6228734512401631,0.06803277507134588,0.3071041452671758
Iowa,2012,280.7368421052632,106.78947368421052,68.42105263157895,42.36842105263158,0.6637217334123635,0.32558083984408936,0.010553624615275573,0.0001438021282714984,0.0,0.0,0.0,0.001438021282714984,0.3497587080738662,0.5717233586382082,0.07707991200521055,0.33627826658763643
Iowa,2013,279.42105263157896,101.21052631578948,59.21052631578947,40.8421052631579,0.7225386937737358,0.2739993981939199,0.003461908032344392,0.0,0.0,0.0,0.0,0.0012977649603460705,0.33423585001221495,0.5928573134959495,0.07160907153148949,0.27746130622626425
Iowa,2014,279.94736842105266,100.26315789473684,59.0,38.526315789473685,0.7393059207262002,0.25694347682266905,0.0037506024511307226,0.0,0.0,0.0,0.0,0.004325883201153569,0.3204806107666709,0.596169324744562,0.07902418128761364,0.2606940792737998
Iowa,2015,280.94736842105266,104.84210526315789,55.68421052631579,37.31578947368421,0.7871813478831066,0.21112835910142538,0.0014019008020578043,0.00028839221341023794,0.0,0.0,0.0,0.0024513338139870223,0.32919971160778655,0.5925372284108614,0.07581172616736494,0.2128186521168934
Iowa,2016,282.2105263157895,97.94736842105263,53.473684210526315,35.578947368421055,0.811128482306588,0.18728890416084162,0.0012950092760273951,0.0002876042565429968,0.0,0.0,0.0,0.0011504170261719873,0.3314639056658038,0.5743351119920544,0.09305056531596971,0.188871517693412
Iowa,2017,271.22222222222223,85.05555555555556,55.05555555555556,36.77777777777778,0.7918819125781569,0.20766146641727695,0.0004566210045662101,0.0,0.0,0.0,0.0,0.00076103500761035,0.31105633331660726,0.6083166870775478,0.07986594459823454,0.20811808742184315
Iowa,2018,288.3125,97.1875,57.5,38.1875,0.770414658328714,0.2260061067294082,0.0035792349418777673,0.0,0.0,0.0,0.0,0.0010273972602739725,0.3095847483496776,0.6052350809374989,0.08415277345254961,0.22958534167128597
Iowa,2019,288.125,85.25,54.0625,34.4375,0.8358911522704704,0.16376638197610494,0.00034246575342465754,0.0,0.0,0.0,0.0,0.0006868288240428034,0.3459978465449854,0.5670910880092472,0.08622423662172457,0.1641088477295296
Iowa,2020,286.625,97.875,52.1875,33.9375,0.8558381931123635,0.14279379976267798,0.0008557120429912749,0.0005122950819672131,0.0,0.0,0.0,0.0022199453551912567,0.32691699554746,0.5828557217097231,0.08800733738762559,0.14416180688763647
Iowa,2021,286.0,106.3125,57.0625,37.25,0.7832134954714417,0.21315705398964974,0.002740668410635733,0.0008887821282728801,0.0,0.0,0.0,0.002226027397260274,0.30145155784157146,0.6169061873409589,0.07941622742020932,0.21678650452855833
Iowa,2022,240.9375,77.8125,50.8125,34.5625,0.8771227060811612,0.122465431186513,0.00041186273232586416,0.0,0.0,0.0,0.00020491803278688525,0.0024671052631578946,0.3808247431839997,0.5340672404465246,0.08243599307353082,0.12287729391883886
Kansas,2000,225.0,115.45454545454545,64.45454545454545,35.81818181818182,0.7419397119362485,0.22981814365513598,0.025622060823038483,0.002620083585577101,0.0,0.0,0.01276617393469798,0.0283697369248465,0.35044111254605925,0.23584473516369583,0.3725782414307004,0.25806028806375153
Kansas,2001,236.63636363636363,104.81818181818181,62.72727272727273,34.0,0.7689262046945374,0.2046354142795763,0.02544211701592356,0.00099626400996264,0.0,0.0,0.004487316210619019,0.03438555692396607,0.35656343958773384,0.23094409957454304,0.3736195877031381,0.23107379530546251
Kansas,2002,207.66666666666666,105.66666666666667,65.93333333333334,33.46666666666667,0.7566559137963225,0.21654781647162627,0.026063663470179754,0.0007326062618715172,0.0,0.0,0.002378454532875454,0.030992849685253173,0.3820361664072748,0.31135248340523636,0.27324004596936025,0.24334408620367756
Kansas,2003,240.1875,130.875,68.6875,35.0,0.7636959900030904,0.20045196826402256,0.03288280609856409,0.002749937388708917,0.0002192982456140351,0.0,0.0011995735688139174,0.029182062230007435,0.45751142626081176,0.25303532798732864,0.2590716099530382,0.23630400999690962
Kansas,2004,259.6875,87.9375,50.1875,31.0,0.8762896128058725,0.12080739358284513,0.0029029936112823936,0.0,0.0,0.0,0.0034153005464480873,0.029881001719162522,0.4575180338371255,0.254782658432783,0.25440300546448086,0.12371038719412752
Kansas,2005,257.9375,117.25,65.0,34.375,0.7804227689136568,0.19712355353749242,0.021422004605949674,0.0008604400661887905,0.00017123287671232877,0.0,0.0027597588430571984,0.036837963139619186,0.45914114254367605,0.24440332951870586,0.2568578059549417,0.21957723108634322
Kansas,2006,251.25,109.3125,65.1875,34.125,0.795197357307487,0.18043224825165044,0.023684519502185614,0.0006858749386769313,0.0,0.0,0.0029203932223857507,0.030483225782104988,0.500997137424414,0.20526280866112714,0.2603364349099681,0.20480264269251297
Kansas,2007,280.57142857142856,105.0,59.5,33.714285714285715,0.8321927978762128,0.15975116014718266,0.0074689578278765555,0.0005870841487279843,0.0,0.0,0.0015655577299412916,0.02681017612524462,0.5095319435523232,0.23584652570414502,0.22624579688834587,0.16780720212378722
Kansas,2008,284.26666666666665,90.0,51.8,32.266666666666666,0.8545114930036056,0.1440197236011062,0.00146878339528817,0.0,0.0,0.0,0.00018214936247723133,0.018038292815256252,0.48070853276863523,0.2222003511009901,0.27887067395264115,0.14548850699639437
Kansas,2009,287.8666666666667,96.73333333333333,48.53333333333333,30.4,0.8824533414160325,0.11403330732598611,0.003330702856154977,0.00018264840182648402,0.0,0.0,0.0,0.016624023548058416,0.4978482206875731,0.20717159138080682,0.27835616438356164,0.11754665858396758
Kansas,2010,284.64285714285717,103.0,55.642857142857146,33.357142857142854,0.8331022802297047,0.1596314986665152,0.007266221103780118,0.0,0.0,0.0,0.0,0.019178082191780823,0.5272665235761246,0.22204854491702605,0.23150684931506849,0.16689771977029527
Kansas,2011,274.5,120.07142857142857,65.21428571428571,35.357142857142854,0.7751302516290658,0.20520602430122784,0.019467491730616883,0.00019623233908948196,0.0,0.0,0.00019569471624266145,0.023874755381604693,0.5205237521773726,0.23603202081675662,0.21937377690802348,0.22486974837093418
Kansas,2012,296.0769230769231,132.69230769230768,71.76923076923077,34.76923076923077,0.7728681934818766,0.18777663689688226,0.03680032435711614,0.002554845264124995,0.0,0.0,0.0004203446826397646,0.017709785181743768,0.5870046508667686,0.15503529002881022,0.23982992924003776,0.2271318065181234
Kansas,2013,277.61538461538464,88.23076923076923,50.07692307692308,32.38461538461539,0.8586680176405846,0.13775038343638332,0.0035815989230320385,0.0,0.0,0.0,0.00042149631190727084,0.01032781759862898,0.5769363647177614,0.1760633226338754,0.23625099873782698,0.14133198235941535
Kansas,2014,285.5833333333333,100.83333333333333,49.75,32.333333333333336,0.8619644505756406,0.13434458843554356,0.002996516544371454,0.0006944444444444445,0.0,0.0,0.0,0.011923450769468482,0.6228075315686522,0.18492096485386703,0.18034805280801225,0.13803554942435947
Kansas,2015,310.90909090909093,97.0,50.18181818181818,32.18181818181818,0.8796013734116607,0.11914774232299105,0.001250884265348182,0.0,0.0,0.0,0.0,0.00846892833194203,0.6053568953431202,0.18965562638173028,0.1965185499432075,0.12039862658833923
Kansas,2016,314.6363636363636,104.72727272727273,48.18181818181818,31.90909090909091,0.9001961927447563,0.09751645770666877,0.002038964054287946,0.00024838549428713363,0.0,0.0,0.0,0.007965393638842416,0.6155585530500697,0.18174046477356806,0.19473558853751982,0.09980380725524385
Kansas,2017,329.45454545454544,93.9090909090909,48.09090909090909,32.63636363636363,0.888963561736399,0.11028718751435013,0.0004995004995004995,0.00024975024975024975,0.0,0.0,0.0004995004995004995,0.003491029518426779,0.561606027638358,0.22717500880328642,0.2072284335404284,0.11103643826360088
Kansas,2018,338.90909090909093,104.72727272727273,53.45454545454545,32.63636363636363,0.8441483232208885,0.15459792318033824,0.001004687596282674,0.00024906600249066,0.0,0.0,0.0,0.009714258344395332,0.5423322088706739,0.24493908052981758,0.20301445225511314,0.15585167677911158
Kansas,2019,335.72727272727275,100.54545454545455,47.36363636363637,32.0,0.895980142820778,0.10250224314709663,0.0012685480296346328,0.00024906600249066,0.0,0.0,0.0,0.00946450809464508,0.521084856262333,0.282899515530258,0.18655112011276395,0.10401985717922192
Kansas,2020,332.0,109.63636363636364,49.72727272727273,31.545454545454547,0.866675774181175,0.1283035104079621,0.0045239444222886244,0.0004967709885742673,0.0,0.0,0.0,0.00273224043715847,0.46085308508394074,0.334961789464372,0.20145288501452885,0.13332422581882497
Kansas,2021,335.8181818181818,155.72727272727272,54.63636363636363,35.0,0.8050393409186377,0.1864138064031666,0.007762565681229902,0.00024906600249066,0.00028409090909090913,0.000251130085384229,0.0,0.003491052200656378,0.41973053813665334,0.3744762729891013,0.20230213667358904,0.19496065908136231
Kansas,2022,180.2,135.6,57.9,36.7,0.7967267553856955,0.19993324636822893,0.0027844426905200385,0.0,0.0,0.0005555555555555556,0.0005494505494505495,0.002750288385647502,0.5052261550604091,0.2718908384433246,0.2195832675611681,0.20327324461430454
Kentucky,2000,274.27777777777777,158.25,84.02777777777777,43.75,0.6350065889877229,0.3074688194179091,0.05106514719838995,0.006269236985572308,0.00019020741040575082,0.0,0.008879781420765027,0.07424283115111076,0.6414565942101079,0.17416230046622855,0.10125849275178783,0.36499341101227706
Kentucky,2001,276.1621621621622,148.05405405405406,83.13513513513513,43.270270270270274,0.6498564517417086,0.2924048974760353,0.05324934263155473,0.0043873193694672795,0.00010198878123406426,0.0,0.004615269341296738,0.07101634596523575,0.6552770977091168,0.16822162587482517,0.10086966110952547,0.3501435482582914
Kentucky,2002,263.2105263157895,163.76315789473685,91.73684210526316,41.86842105263158,0.6720837275624852,0.24527325082774995,0.06316855678226813,0.01904068480402013,0.00043378002347655624,0.0,0.0,0.06616463737457379,0.6413265479101277,0.19514155837703956,0.09736725633825905,0.32791627243751476
Kentucky,2003,272.3611111111111,140.72222222222223,76.66666666666667,42.166666666666664,0.6793472772793934,0.28499384322615856,0.03340333519013673,0.0021788101115550033,7.67341927562922e-05,0.0,0.00045725169656146724,0.056931140149634546,0.6594083933370904,0.21041545792270114,0.07278775689401235,0.32065272272060663
Kentucky,2004,272.1111111111111,112.66666666666667,64.52777777777777,40.69444444444444,0.7390622095156447,0.2515769884300162,0.00920709758530192,0.00015370446903715948,0.0,0.0,7.589556769884639e-05,0.04688650710794122,0.6503577361033468,0.22352415177338397,0.07915570944762912,0.2609377904843553
Kentucky,2005,278.61764705882354,142.1764705882353,87.91176470588235,44.970588235294116,0.6100081958347869,0.32749426364450956,0.05965121722198264,0.0027657431214444302,8.058017727639001e-05,0.0,0.0,0.04820265408660206,0.658639193407815,0.2341328779283789,0.05902527457720415,0.389991804165213
Kentucky,2006,267.3030303030303,122.96969696969697,73.45454545454545,41.63636363636363,0.6882109948145028,0.28896550870389454,0.022157956467736405,0.0006655400138662683,0.0,0.0,0.0,0.06496303142313511,0.6429100676416706,0.2447796859495502,0.04734721498564415,0.3117890051854972
Kentucky,2007,283.45454545454544,148.72727272727272,92.3030303030303,48.03030303030303,0.5525751445562356,0.37242742172834814,0.07020089334063258,0.004713518373953419,8.302200083022001e-05,0.0,0.0,0.009956689200696768,0.6288611684965176,0.3236890522684702,0.037493090034315384,0.44742485544376437
Kentucky,2008,293.53125,116.09375,70.28125,42.90625,0.6788631903867438,0.3084772513867345,0.012333932168259579,0.0003256260582621412,0.0,0.0,0.0,0.01185110055468444,0.6295168243335153,0.3272106044438691,0.031421470667931176,0.32113680961325625
Kentucky,2009,293.09375,99.625,57.65625,38.5625,0.7962889738986055,0.20059405467859268,0.0031169714228017355,0.0,0.0,0.0,0.00017123287671232877,0.017900186286316424,0.6129894062340306,0.3370838337440647,0.031855340858875994,0.2037110261013944
Kentucky,2010,284.03125,116.40625,70.71875,43.84375,0.6702082111290231,0.3121220938986504,0.017284244834212814,0.0003854501381137606,0.0,0.0,0.0008571052235435797,0.00642664270660846,0.6415122364452203,0.316957440282162,0.03424657534246575,0.329791788870977
Kentucky,2011,290.4,124.73333333333333,67.96666666666667,42.233333333333334,0.7185319174246381,0.2652699308950193,0.014634823697659033,0.001563327982683577,0.0,0.0,0.0002754820936639119,0.008512071444789222,0.6405630300820054,0.31648962425562305,0.03415979212391836,0.28146808257536193
Kentucky,2012,295.51724137931035,150.9655172413793,75.55172413793103,42.44827586206897,0.7085548598819912,0.2521364821418305,0.03478281690486698,0.00410167376562627,0.0004241673056851621,0.0,0.0001884303749764462,0.008207319988219344,0.7079650065824873,0.24752779117450321,0.03611145187981375,0.2914451401180089
Kentucky,2013,297.2758620689655,93.3103448275862,53.06896551724138,38.48275862068966,0.842597558668007,0.15556094087892552,0.0018415004530675132,0.0,0.0,0.0,0.00028419856006062905,0.011714690599905528,0.6662990143166742,0.28532987167687884,0.036372224846480866,0.15740244133199302
Kentucky,2014,295.44827586206895,95.89655172413794,56.724137931034484,38.96551724137931,0.8172987142952456,0.18111931367326156,0.0014874987202032211,9.44733112895607e-05,0.0,0.0,0.0003789314134141721,0.015304676428908832,0.671004569754169,0.27685999393390887,0.03645182846959913,0.18270128570475436
Kentucky,2015,302.07142857142856,101.75,55.964285714285715,39.32142857142857,0.8251626554666813,0.16923029430151834,0.005215660799314993,0.0003913894324853229,0.0,0.0,0.0006849315068493151,0.010967774886561579,0.6795846111293857,0.3056658785131579,0.0030968039640454073,0.17483734453331867
Kentucky,2016,306.2857142857143,111.71428571428571,56.964285714285715,39.785714285714285,0.818745937345132,0.17595967281592872,0.004860932425019767,0.00043345741391953937,0.0,0.0,0.00042517006802721087,0.005796545306185194,0.6714062720199775,0.31930419001743954,0.0030678225883705337,0.18125406265486804
Kentucky,2017,304.42857142857144,91.42857142857143,52.857142857142854,39.5,0.850403977886214,0.14856200122147814,0.0010340208923078225,0.0,0.0,0.0,0.0,0.005684828437717908,0.6719942060126602,0.31933967619615206,0.0029812893534698045,0.14959602211378598
Kentucky,2018,307.9259259259259,101.07407407407408,55.0,38.333333333333336,0.8352197708438621,0.16252060210061764,0.0019042685965483142,0.00035535845897196596,0.0,0.0,0.00020294266869609335,0.00791648697101289,0.6955710562671091,0.2937578432535734,0.002551670839608583,0.16478022915613794
Kentucky,2019,302.6666666666667,81.51851851851852,52.666666666666664,40.22222222222222,0.862532768142273,0.1369071812226814,0.0005600506350456469,0.0,0.0,0.0,0.0,0.005807398082161897,0.7340264639037879,0.25703446238616084,0.003131675627889354,0.13746723185772705
Kentucky,2020,314.8076923076923,86.5,48.92307692307692,36.15384615384615,0.916898766875465,0.08184011432970381,0.0012611187948311164,0.0,0.0,0.0,0.00042149631190727084,0.004308532997057587,0.7591085777434229,0.2345255723727034,0.0016358205749087767,0.08310123312453493
Kentucky,2021,320.61538461538464,99.38461538461539,54.61538461538461,37.88461538461539,0.851154167089274,0.14645305764766783,0.0022874011850812495,0.00010537407797681771,0.0,0.0,0.00031699070160608623,0.004773906921088998,0.6788978832207295,0.31562955455203695,0.00038166460453850485,0.1488458329107259
Kentucky,2022,163.96,91.84,54.96,40.76,0.8538373623080869,0.14439223056550746,0.0015279828839813935,0.00024242424242424242,0.0,0.0,0.0011267605633802818,0.0032553162912395167,0.7510476731236974,0.24109173227949057,0.003478517742192356,0.14616263769191307
Louisiana,2000,308.9230769230769,168.26923076923077,94.07692307692308,44.61538461538461,0.6071166096650031,0.3137261542921272,0.06372586848043409,0.01416476454718043,0.0012666030152551058,0.0,0.00010508617065994115,0.01250583012316675,0.6115732441248406,0.37474544072751204,0.0010703988538206962,0.39288339033499686
Louisiana,2001,303.0,140.85185185185185,73.07407407407408,41.333333333333336,0.6885172220339483,0.2789029118418172,0.02983703941495052,0.0027428267092839656,0.0,0.0,0.0,0.01745306950786403,0.5749378257305432,0.40607976682710745,0.0015293379344852986,0.3114827779660518
Louisiana,2002,303.2962962962963,131.44444444444446,61.22222222222222,37.666666666666664,0.7769358226534363,0.204896750907321,0.017352837116281956,0.0007131179886126613,0.00010147133434804668,0.0,0.0029507529507529504,0.01393850409592482,0.5699171188376474,0.4118672257526115,0.0013263983630633555,0.2230641773465637
Louisiana,2003,301.81481481481484,152.37037037037038,72.33333333333333,40.48148148148148,0.6974148354729331,0.265423472875908,0.03144272741916966,0.005102994548410065,0.0006159696835790517,0.0,0.00010147133434804668,0.011770674784373414,0.5631048155266728,0.4235985323096501,0.0014245060449556023,0.30258516452706674
Louisiana,2004,302.48148148148147,138.07407407407408,69.0,38.407407407407405,0.7349539360634912,0.23803812274938133,0.024869347129512817,0.0020373999673494636,0.00010119409026512852,0.0,0.0004047763610605141,0.00890507994333131,0.5698131240794181,0.4195440809957172,0.0013329386204729622,0.2650460639365087
Louisiana,2005,280.35714285714283,142.42857142857142,81.07142857142857,45.25,0.6062032856027199,0.35207898731234566,0.036962969359133464,0.0046441871817939715,0.00011057054400707652,0.0,0.00021601054547867808,0.01258428506385936,0.5378747245620035,0.4486310766442737,0.0006939031843847951,0.39379671439728015
Louisiana,2006,285.4583333333333,147.66666666666666,81.625,44.75,0.6126273303003748,0.34586022137452876,0.03574602730768192,0.005766421017414622,0.0,0.0,0.0,0.010327879249112127,0.4925153224007261,0.4952400261363891,0.001916772213772686,0.3873726696996253
Louisiana,2007,303.0,136.82608695652175,72.43478260869566,41.608695652173914,0.6882039840342168,0.2816532248848823,0.02691567986733096,0.0031079926906396205,0.00011911852293031566,0.0,0.0,0.012527790220139562,0.5025806208546844,0.4838111568921733,0.001080432033002728,0.3117960159657832
Louisiana,2008,308.17391304347825,116.78260869565217,64.91304347826087,39.391304347826086,0.7287659944160627,0.2569419357119331,0.014171631476243661,0.00012043839576056847,0.0,0.0,0.0,0.012265990907919659,0.5601350805175147,0.4268776253448592,0.000721303229706545,0.2712340055839373
Louisiana,2009,319.82608695652175,127.26086956521739,58.43478260869565,38.608695652173914,0.7947141308296465,0.19390820813385604,0.010186148558505076,0.0011915124779925256,0.0,0.0,0.0,0.009657788562981046,0.5721692853192658,0.41733482778515235,0.0008380983326008423,0.20528586917035363
Louisiana,2010,321.0869565217391,127.17391304347827,68.56521739130434,42.17391304347826,0.6905988570492203,0.28862782441576923,0.01981774151403015,0.0009555770209803293,0.0,0.0,0.0,0.008457415128052412,0.5539403843051077,0.4372448449980489,0.00035735556879094697,0.3094011429507797
Louisiana,2011,338.3181818181818,137.4090909090909,71.36363636363636,42.27272727272727,0.6819793908958494,0.29140940921505104,0.024491388652797097,0.0021198112363024456,0.0,0.0,0.0,0.005872659846019416,0.5829966319436369,0.40988434615644354,0.0012463620539000847,0.31802060910415064
Louisiana,2012,339.04545454545456,123.81818181818181,64.31818181818181,41.27272727272727,0.7228682983830117,0.2656955229735626,0.010936328495831406,0.0004998501475943557,0.0,0.0,0.0,0.006673293562566952,0.5887624107623479,0.40331063643698817,0.0012536592380970014,0.2771317016169883
Louisiana,2013,340.6818181818182,114.36363636363636,57.0,38.63636363636363,0.7914640075112483,0.20366401549598112,0.004498377989034583,0.0003735990037359901,0.0,0.0,0.0,0.00785312653307672,0.5812734238779115,0.41012212341575266,0.000751326173259118,0.2085359924887517
Louisiana,2014,335.1363636363636,113.54545454545455,57.72727272727273,38.18181818181818,0.7863601419523082,0.20679180677578726,0.0065910408404754655,0.0002570104314290361,0.0,0.0,0.00012453300124533,0.013093071312249394,0.5564637321950098,0.42956975486587456,0.0007489086256209545,0.21363985804769178
Louisiana,2015,315.1818181818182,108.0909090909091,56.0,36.68181818181818,0.8157335492472182,0.17926623506204778,0.004626616686997965,0.0003735990037359901,0.0,0.0,0.00037359900373599,0.01158774430596009,0.5663763382277401,0.4207905874538465,0.0008717310087173101,0.18426645075278178
Louisiana,2016,329.1363636363636,97.0,52.68181818181818,37.18181818181818,0.8580444220481879,0.13933995943375058,0.0026156185180615478,0.0,0.0,0.0,0.0,0.009568665656671176,0.6089218334685458,0.3802675734033473,0.0012419274714356684,0.14195557795181213
Louisiana,2017,328.77272727272725,103.5,53.18181818181818,36.40909090909091,0.8538750714109349,0.1430020569802123,0.0031228716088527553,0.0,0.0,0.0,0.0,0.012959665716373518,0.5986189792199537,0.38754893980769595,0.0008724152559768998,0.14612492858906506
Louisiana,2018,329.95454545454544,103.72727272727273,56.59090909090909,34.95454545454545,0.8287128215054399,0.1664245240095061,0.004738121483808681,0.00012453300124533,0.0,0.0,0.0,0.009715968962544307,0.5906694984692635,0.39812013655324824,0.00149439601494396,0.1712871784945601
Louisiana,2019,328.59090909090907,91.63636363636364,54.45454545454545,35.77272727272727,0.8425076612069536,0.1558536692750083,0.001638669518038091,0.0,0.0,0.0,0.0,0.01595330446504886,0.5789052223139572,0.4022520982929405,0.0028893749280534133,0.15749233879304636
Louisiana,2020,327.8181818181818,100.04545454545455,51.36363636363637,33.90909090909091,0.8774259977466667,0.1201918866969039,0.002382115556429387,0.0,0.0,0.0,0.00024838549428713363,0.017651563367660883,0.5923891425627749,0.3868392974207685,0.00287161115450859,0.12257400225333327
Louisiana,2021,323.09090909090907,99.0909090909091,50.59090909090909,34.54545454545455,0.8788108332060071,0.11916649432519538,0.0016459251588502597,0.0003767473099472484,0.0,0.0,0.00025464731347084286,0.01643484938415515,0.569176865959312,0.41097570846456893,0.0031579288784929845,0.12118916679399291
Louisiana,2022,240.72727272727272,103.95454545454545,55.81818181818182,36.72727272727273,0.8375639364152665,0.15732750601486564,0.005108557569867853,0.0,0.0,0.0,0.0004976775049767751,0.01693699233432809,0.6104176567852861,0.3699812121720157,0.002166461203393331,0.16243606358473348
Maine,2000,218.71428571428572,109.0,48.357142857142854,29.428571428571427,0.919390058370762,0.07014710567262884,0.009278918963432109,0.0011839169931769852,0.0,0.0,0.0,0.032449544914918874,0.6930706683576578,0.07320933913731698,0.20127044759010634,0.08060994162923794
Maine,2001,226.23076923076923,147.6153846153846,61.69230769230769,30.53846153846154,0.8769740153427801,0.08466610382023455,0.026681083054351643,0.01086924456555301,0.0008095532170807245,0.0,0.0,0.06045173299774527,0.6496068002973877,0.08931770284510011,0.20062376385976702,0.12302598465721994
