state,county,year,days_with_aqi,max_aqi,90th_percentile_aqi,median_aqi,pct_good_days,pct_moderate_days,pct_unhealthy_for_sensitive_groups_days,pct_unhealthy_days,pct_very_unhealthy_days,pct_hazardous_days,pct_days_co,pct_days_no2,pct_days_ozone,pct_days_pm2.5,pct_days_pm10,pct_bad_days
Wisconsin,Green,2003,184,122,87,46,0.6358695652173914,0.31521739130434784,0.04891304347826087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3641304347826087
Wisconsin,Jefferson,2003,204,147,97,45,0.6421568627450981,0.2696078431372549,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.8970588235294118,0.10294117647058823,0.0,0.35784313725490197
Wisconsin,Kenosha,2003,246,179,100,44,0.6463414634146342,0.26422764227642276,0.07317073170731707,0.016260162601626018,0.0,0.0,0.0,0.0,0.7195121951219512,0.2804878048780488,0.0,0.35365853658536583
Wisconsin,Kewaunee,2003,184,206,90,44,0.7445652173913043,0.19021739130434784,0.03804347826086957,0.021739130434782608,0.005434782608695652,0.0,0.0,0.0,1.0,0.0,0.0,0.2554347826086957
Wisconsin,Manitowoc,2003,243,208,84,42,0.6995884773662552,0.24691358024691357,0.02880658436213992,0.0205761316872428,0.00411522633744856,0.0,0.0,0.0,0.7119341563786008,0.2880658436213992,0.0,0.3004115226337449
Wisconsin,Marathon,2003,178,126,87,44,0.7247191011235955,0.21910112359550563,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2752808988764045
Wisconsin,Milwaukee,2003,365,187,87,39,0.7232876712328767,0.20821917808219179,0.04657534246575343,0.021917808219178082,0.0,0.0,0.18904109589041096,0.16712328767123288,0.3835616438356164,0.25753424657534246,0.0027397260273972603,0.27671232876712326
Wisconsin,Oneida,2003,181,112,71,42,0.7513812154696132,0.2265193370165746,0.022099447513812154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24861878453038674
Wisconsin,Outagamie,2003,243,150,74,42,0.7654320987654321,0.19753086419753085,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.6707818930041153,0.3292181069958848,0.0,0.2345679012345679
Wisconsin,Ozaukee,2003,219,207,100,44,0.6940639269406392,0.2100456621004566,0.0730593607305936,0.0182648401826484,0.0045662100456621,0.0,0.0,0.0,0.7990867579908676,0.2009132420091324,0.0,0.3059360730593607
Wisconsin,Racine,2003,200,147,87,38,0.78,0.16,0.06,0.0,0.0,0.0,0.085,0.0,0.915,0.0,0.0,0.22
Wisconsin,Rock,2003,204,140,93,46,0.6519607843137255,0.27450980392156865,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.8970588235294118,0.10294117647058823,0.0,0.3480392156862745
Wisconsin,Sauk,2003,357,126,67,36,0.7843137254901961,0.18207282913165265,0.03361344537815126,0.0,0.0,0.0,0.0,0.0196078431372549,0.9187675070028011,0.06162464985994398,0.0,0.21568627450980393
Wisconsin,Sheboygan,2003,184,208,101,44,0.6793478260869565,0.21739130434782608,0.08152173913043478,0.016304347826086956,0.005434782608695652,0.0,0.0,0.0,1.0,0.0,0.0,0.32065217391304346
Wisconsin,St. Croix,2003,184,136,77,44,0.7228260869565217,0.2391304347826087,0.03804347826086957,0.0,0.0,0.0,0.0,0.0,0.9456521739130435,0.05434782608695652,0.0,0.27717391304347827
Wisconsin,Taylor,2003,284,122,58,38,0.8133802816901409,0.18309859154929578,0.0035211267605633804,0.0,0.0,0.0,0.0,0.0,0.8274647887323944,0.17253521126760563,0.0,0.18661971830985916
Wisconsin,Vernon,2003,180,119,90,46,0.6111111111111112,0.35555555555555557,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3888888888888889
Wisconsin,Vilas,2003,299,119,61,40,0.8193979933110368,0.16722408026755853,0.013377926421404682,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.06688963210702341,0.010033444816053512,0.1806020066889632
Wisconsin,Walworth,2003,183,151,101,46,0.5956284153005464,0.2896174863387978,0.1092896174863388,0.00546448087431694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40437158469945356
Wisconsin,Washington,2003,184,166,87,44,0.7445652173913043,0.20108695652173914,0.04891304347826087,0.005434782608695652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2554347826086957
Wisconsin,Waukesha,2003,348,154,78,42,0.6494252873563219,0.32471264367816094,0.022988505747126436,0.0028735632183908046,0.0,0.0,0.008620689655172414,0.0,0.33620689655172414,0.6551724137931034,0.0,0.3505747126436782
Wisconsin,Winnebago,2003,201,143,80,45,0.7064676616915423,0.22885572139303484,0.06467661691542288,0.0,0.0,0.0,0.0,0.0,0.9154228855721394,0.0845771144278607,0.0,0.2935323383084577
Wisconsin,Wood,2003,24,92,71,40,0.7083333333333334,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2916666666666667
Wyoming,Albany,2003,360,166,97,54,0.4305555555555556,0.5027777777777778,0.06388888888888888,0.002777777777777778,0.0,0.0,0.0,0.0,0.975,0.002777777777777778,0.022222222222222223,0.5694444444444444
Wyoming,Campbell,2003,365,150,82,50,0.5150684931506849,0.44931506849315067,0.03561643835616438,0.0,0.0,0.0,0.0,0.0027397260273972603,0.5698630136986301,0.024657534246575342,0.40273972602739727,0.4849315068493151
Wyoming,Carbon,2003,46,107,50,19,0.9130434782608695,0.06521739130434782,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08695652173913043
Wyoming,Converse,2003,335,86,37,17,0.9731343283582089,0.026865671641791045,0.0,0.0,0.0,0.0,0.0,0.6835820895522388,0.0,0.07761194029850746,0.23880597014925373,0.026865671641791045
Wyoming,Fremont,2003,122,102,64,24,0.7786885245901639,0.21311475409836064,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.7704918032786885,0.22950819672131148,0.22131147540983606
Wyoming,Johnson,2003,120,57,25,7,0.9833333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016666666666666666
Wyoming,Laramie,2003,117,64,33,18,0.9658119658119658,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.03418803418803419
Wyoming,Lincoln,2003,365,118,36,15,0.9561643835616438,0.0410958904109589,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043835616438356165
Wyoming,Natrona,2003,57,120,38,16,0.9473684210526315,0.03508771929824561,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842
Wyoming,Park,2003,109,55,32,12,0.9908256880733946,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5596330275229358,0.44036697247706424,0.009174311926605505
Wyoming,Platte,2003,58,69,39,14,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05172413793103448
Wyoming,Sheridan,2003,238,93,61,31,0.7899159663865546,0.21008403361344538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697478991596639,0.6302521008403361,0.21008403361344538
Wyoming,Sublette,2003,307,105,71,43,0.739413680781759,0.250814332247557,0.009771986970684038,0.0,0.0,0.0,0.0,0.0,0.9055374592833876,0.09446254071661238,0.0,0.26058631921824105
Wyoming,Sweetwater,2003,365,131,59,28,0.7808219178082192,0.19452054794520549,0.024657534246575342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2191780821917808
Wyoming,Teton,2003,331,101,64,44,0.7764350453172205,0.22054380664652568,0.0030211480362537764,0.0,0.0,0.0,0.006042296072507553,0.0,0.9244712990936556,0.054380664652567974,0.015105740181268883,0.22356495468277945
Alabama,Baldwin,2004,271,143,83,43,0.6715867158671587,0.2730627306273063,0.055350553505535055,0.0,0.0,0.0,0.0,0.0,0.7343173431734318,0.2656826568265683,0.0,0.3284132841328413
Alabama,Barbour,2004,49,106,71,45,0.5714285714285714,0.40816326530612246,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855
Alabama,Clay,2004,283,129,77,44,0.6784452296819788,0.30742049469964666,0.014134275618374558,0.0,0.0,0.0,0.0,0.0,0.6713780918727915,0.3286219081272085,0.0,0.3215547703180212
Alabama,Colbert,2004,276,92,64,43,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.6811594202898551,0.3188405797101449,0.0,0.25
Alabama,DeKalb,2004,361,115,74,43,0.6925207756232687,0.2880886426592798,0.019390581717451522,0.0,0.0,0.0,0.0,0.0,0.778393351800554,0.22160664819944598,0.0,0.3074792243767313
Alabama,Elmore,2004,238,129,80,42,0.7436974789915967,0.23109243697478993,0.025210084033613446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25630252100840334
Alabama,Escambia,2004,111,101,72,45,0.5765765765765766,0.40540540540540543,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.990990990990991,0.009009009009009009,0.42342342342342343
Alabama,Etowah,2004,284,112,77,46,0.6267605633802817,0.3591549295774648,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.647887323943662,0.34507042253521125,0.007042253521126761,0.3732394366197183
Alabama,Houston,2004,73,126,68,51,0.4931506849315068,0.4931506849315068,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.958904109589041,0.0410958904109589,0.5068493150684932
Alabama,Jackson,2004,335,115,71,40,0.7880597014925373,0.18507462686567164,0.026865671641791045,0.0,0.0,0.0,0.0,0.03582089552238806,0.9641791044776119,0.0,0.0,0.21194029850746268
Alabama,Jefferson,2004,366,166,101,67,0.12021857923497267,0.7704918032786885,0.09836065573770492,0.01092896174863388,0.0,0.0,0.0273224043715847,0.0,0.09562841530054644,0.8032786885245902,0.07377049180327869,0.8797814207650273
Alabama,Lawrence,2004,278,101,67,43,0.7482014388489209,0.2446043165467626,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.7122302158273381,0.28776978417266186,0.0,0.2517985611510791
Alabama,Limestone,2004,91,84,44,31,0.945054945054945,0.054945054945054944,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.9560439560439561,0.0,0.0,0.054945054945054944
Alabama,Madison,2004,365,150,77,43,0.6602739726027397,0.30684931506849317,0.03287671232876712,0.0,0.0,0.0,0.0,0.0,0.7479452054794521,0.22465753424657534,0.0273972602739726,0.33972602739726027
Alabama,Marengo,2004,56,39,31,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alabama,Mobile,2004,359,238,87,42,0.6852367688022284,0.25348189415041783,0.05013927576601671,0.008356545961002786,0.002785515320334262,0.0,0.0,0.0,0.5292479108635098,0.20334261838440112,0.26740947075208915,0.3147632311977716
Alabama,Montgomery,2004,282,124,66,43,0.7411347517730497,0.24822695035460993,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.6063829787234043,0.39361702127659576,0.0,0.25886524822695034
Alabama,Morgan,2004,285,130,77,48,0.5824561403508772,0.38596491228070173,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.6982456140350877,0.3017543859649123,0.0,0.41754385964912283
Alabama,Pike,2004,53,49,32,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alabama,Russell,2004,280,129,75,46,0.6392857142857142,0.3357142857142857,0.025,0.0,0.0,0.0,0.0,0.0,0.6321428571428571,0.3678571428571429,0.0,0.3607142857142857
Alabama,Shelby,2004,280,179,84,45,0.6285714285714286,0.32142857142857145,0.04285714285714286,0.007142857142857143,0.0,0.0,0.0,0.0,0.6857142857142857,0.3142857142857143,0.0,0.37142857142857144
Alabama,Sumter,2004,269,93,61,38,0.7992565055762082,0.20074349442379183,0.0,0.0,0.0,0.0,0.0,0.0,0.6468401486988847,0.35315985130111527,0.0,0.20074349442379183
Alabama,Talladega,2004,283,147,68,43,0.6819787985865724,0.3003533568904594,0.0176678445229682,0.0,0.0,0.0,0.0,0.0,0.6607773851590106,0.3392226148409894,0.0,0.31802120141342755
Alabama,Tuscaloosa,2004,275,115,68,42,0.7381818181818182,0.2545454545454545,0.007272727272727273,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.26181818181818184
Alabama,Walker,2004,117,93,70,49,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46153846153846156
Alaska,Aleutians East ,2004,121,55,23,9,0.9917355371900827,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008264462809917356
Alaska,Anchorage ,2004,306,121,52,24,0.8888888888888888,0.10784313725490197,0.0032679738562091504,0.0,0.0,0.0,0.43137254901960786,0.0,0.0,0.23529411764705882,0.3333333333333333,0.1111111111111111
Alaska,Denali ,2004,363,80,44,30,0.9917355371900827,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.9917355371900827,0.008264462809917356,0.0,0.008264462809917356
Alaska,Juneau ,2004,122,88,52,22,0.8852459016393442,0.11475409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9180327868852459,0.08196721311475409,0.11475409836065574
Alaska,Kenai Peninsula ,2004,115,50,15,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Alaska,Northwest Arctic ,2004,21,35,26,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Alaska,Skagway-Hoonah-Angoon,2004,96,122,47,17,0.90625,0.08333333333333333,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09375
Alaska,Wrangell Petersburg,2004,58,46,13,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Arizona,Apache,2004,304,49,37,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11842105263157894,0.881578947368421,0.0
Arizona,Cochise,2004,362,108,74,45,0.6850828729281768,0.30662983425414364,0.008287292817679558,0.0,0.0,0.0,0.0,0.0,0.9558011049723757,0.03867403314917127,0.0055248618784530384,0.3149171270718232
Arizona,Coconino,2004,362,122,74,47,0.6602209944751382,0.32320441988950277,0.016574585635359115,0.0,0.0,0.0,0.0,0.0,0.9723756906077348,0.027624309392265192,0.0,0.3397790055248619
Arizona,Gila,2004,265,133,93,51,0.49433962264150944,0.4339622641509434,0.07169811320754717,0.0,0.0,0.0,0.0,0.0037735849056603774,0.7584905660377359,0.2037735849056604,0.033962264150943396,0.5056603773584906
Arizona,Graham,2004,61,73,24,13,0.9836065573770492,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344262295082
Arizona,Maricopa,2004,366,385,105,67,0.16393442622950818,0.6967213114754098,0.13114754098360656,0.00546448087431694,0.0,0.00273224043715847,0.00273224043715847,0.2786885245901639,0.505464480874317,0.07923497267759563,0.13387978142076504,0.8360655737704918
Arizona,Mohave,2004,122,84,34,18,0.9754098360655737,0.02459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7377049180327869,0.26229508196721313,0.02459016393442623
Arizona,Navajo,2004,335,147,80,45,0.6447761194029851,0.34328358208955223,0.011940298507462687,0.0,0.0,0.0,0.0,0.0,0.9611940298507463,0.023880597014925373,0.014925373134328358,0.35522388059701493
Arizona,Pima,2004,366,115,87,47,0.6229508196721312,0.3524590163934426,0.02459016393442623,0.0,0.0,0.0,0.0,0.10655737704918032,0.773224043715847,0.05737704918032787,0.06284153005464481,0.3770491803278688
Arizona,Pinal,2004,366,122,90,47,0.592896174863388,0.3633879781420765,0.04371584699453552,0.0,0.0,0.0,0.0,0.0,0.9289617486338798,0.02185792349726776,0.04918032786885246,0.40710382513661203
Arizona,Santa Cruz,2004,62,93,61,46,0.6451612903225806,0.3548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7580645161290323,0.24193548387096775,0.3548387096774194
Arizona,Yavapai,2004,258,140,84,49,0.5426356589147286,0.41472868217054265,0.04263565891472868,0.0,0.0,0.0,0.0,0.0,0.7868217054263565,0.17829457364341086,0.03488372093023256,0.4573643410852713
Arizona,Yuma,2004,265,115,80,43,0.7245283018867924,0.24150943396226415,0.033962264150943396,0.0,0.0,0.0,0.0,0.0,0.7622641509433963,0.0,0.23773584905660378,0.27547169811320754
Arkansas,Arkansas,2004,122,97,67,45,0.6475409836065574,0.3524590163934426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3524590163934426
Arkansas,Ashley,2004,119,83,69,43,0.6050420168067226,0.3949579831932773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3949579831932773
Arkansas,Clark,2004,348,154,54,33,0.8908045977011494,0.10344827586206896,0.0028735632183908046,0.0028735632183908046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10919540229885058
Arkansas,Crittenden,2004,366,140,77,40,0.7185792349726776,0.2540983606557377,0.0273224043715847,0.0,0.0,0.0,0.0,0.0,0.8087431693989071,0.1912568306010929,0.0,0.2814207650273224
Arkansas,Faulkner,2004,120,84,66,48,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667
Arkansas,Garland,2004,98,88,63,43,0.673469387755102,0.32653061224489793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32653061224489793
Arkansas,Mississippi,2004,108,84,66,43,0.6759259259259259,0.32407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32407407407407407
Arkansas,Montgomery,2004,290,93,46,30,0.9620689655172414,0.03793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03793103448275862
Arkansas,Newton,2004,360,133,67,40,0.7888888888888889,0.19722222222222222,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,0.0,0.2111111111111111
Arkansas,Phillips,2004,114,88,60,42,0.7017543859649122,0.2982456140350877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2982456140350877
Arkansas,Polk,2004,171,77,59,40,0.7485380116959064,0.25146198830409355,0.0,0.0,0.0,0.0,0.0,0.0,0.3567251461988304,0.6432748538011696,0.0,0.25146198830409355
Arkansas,Pope,2004,119,99,64,42,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855
Arkansas,Pulaski,2004,366,151,79,53,0.412568306010929,0.5546448087431693,0.030054644808743168,0.00273224043715847,0.0,0.0,0.0,0.01639344262295082,0.3005464480874317,0.6830601092896175,0.0,0.587431693989071
Arkansas,Sebastian,2004,110,91,67,50,0.5272727272727272,0.4727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4727272727272727
Arkansas,Union,2004,108,85,69,44,0.6481481481481481,0.35185185185185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35185185185185186
Arkansas,Washington,2004,92,74,58,39,0.717391304347826,0.2826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2826086956521739
Arkansas,White,2004,119,95,67,48,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47058823529411764
California,Alameda,2004,366,136,82,43,0.644808743169399,0.3114754098360656,0.04371584699453552,0.0,0.0,0.0,0.0,0.07377049180327869,0.39617486338797814,0.5300546448087432,0.0,0.3551912568306011
California,Amador,2004,366,156,84,41,0.6830601092896175,0.26229508196721313,0.04918032786885246,0.00546448087431694,0.0,0.0,0.01639344262295082,0.0,0.9836065573770492,0.0,0.0,0.31693989071038253
California,Butte,2004,366,172,105,51,0.5,0.38524590163934425,0.10655737704918032,0.00819672131147541,0.0,0.0,0.00546448087431694,0.00546448087431694,0.76775956284153,0.2185792349726776,0.00273224043715847,0.5
California,Calaveras,2004,363,156,93,45,0.6170798898071626,0.30578512396694213,0.06611570247933884,0.011019283746556474,0.0,0.0,0.008264462809917356,0.0,0.9449035812672176,0.046831955922865015,0.0,0.38292011019283745
California,Colusa,2004,365,123,69,40,0.7561643835616438,0.2219178082191781,0.021917808219178082,0.0,0.0,0.0,0.0,0.0,0.663013698630137,0.22465753424657534,0.11232876712328767,0.24383561643835616
California,Contra Costa,2004,366,160,88,40,0.7595628415300546,0.1912568306010929,0.04644808743169399,0.00273224043715847,0.0,0.0,0.0,0.10109289617486339,0.6666666666666666,0.23224043715846995,0.0,0.24043715846994534
California,Del Norte,2004,159,42,30,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6855345911949685,0.31446540880503143,0.0
California,El Dorado,2004,366,192,112,51,0.48633879781420764,0.3469945355191257,0.1448087431693989,0.02185792349726776,0.0,0.0,0.0,0.01639344262295082,0.9699453551912568,0.01092896174863388,0.00273224043715847,0.5136612021857924
California,Fresno,2004,366,195,143,86,0.16120218579234974,0.4781420765027322,0.2923497267759563,0.06830601092896176,0.0,0.0,0.0,0.03825136612021858,0.6147540983606558,0.3442622950819672,0.00273224043715847,0.8387978142076503
California,Glenn,2004,363,100,61,37,0.8512396694214877,0.1487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.9752066115702479,0.0,0.024793388429752067,0.1487603305785124
California,Humboldt,2004,64,79,57,27,0.828125,0.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.1875,0.171875
California,Imperial,2004,366,161,105,61,0.34153005464480873,0.5327868852459017,0.12021857923497267,0.00546448087431694,0.0,0.0,0.03551912568306011,0.13114754098360656,0.6939890710382514,0.08743169398907104,0.05191256830601093,0.6584699453551912
California,Kern,2004,366,222,185,113,0.06557377049180328,0.36885245901639346,0.2677595628415301,0.25956284153005466,0.03825136612021858,0.0,0.0,0.00546448087431694,0.6284153005464481,0.3633879781420765,0.00273224043715847,0.9344262295081968
California,Kings,2004,365,172,112,55,0.4575342465753425,0.36712328767123287,0.15342465753424658,0.021917808219178082,0.0,0.0,0.0,0.2493150684931507,0.5780821917808219,0.13150684931506848,0.0410958904109589,0.5424657534246575
California,Lake,2004,362,87,47,35,0.9475138121546961,0.052486187845303865,0.0,0.0,0.0,0.0,0.0,0.0,0.9861878453038674,0.013812154696132596,0.0,0.052486187845303865
California,Los Angeles,2004,366,229,169,90,0.07923497267759563,0.4890710382513661,0.23770491803278687,0.1830601092896175,0.01092896174863388,0.0,0.0,0.12568306010928962,0.4726775956284153,0.4016393442622951,0.0,0.9207650273224044
California,Madera,2004,340,147,93,44,0.6294117647058823,0.3029411764705882,0.06764705882352941,0.0,0.0,0.0,0.0,0.14411764705882352,0.8558823529411764,0.0,0.0,0.37058823529411766
California,Marin,2004,363,77,39,29,0.9724517906336089,0.027548209366391185,0.0,0.0,0.0,0.0,0.008264462809917356,0.4573002754820937,0.44077134986225897,0.09090909090909091,0.0027548209366391185,0.027548209366391185
California,Mariposa,2004,366,301,122,61,0.3743169398907104,0.43169398907103823,0.14754098360655737,0.03551912568306011,0.00819672131147541,0.00273224043715847,0.0,0.0,0.8060109289617486,0.1912568306010929,0.00273224043715847,0.6256830601092896
California,Mendocino,2004,366,64,44,32,0.9726775956284153,0.0273224043715847,0.0,0.0,0.0,0.0,0.00546448087431694,0.12021857923497267,0.8142076502732241,0.05191256830601093,0.00819672131147541,0.0273224043715847
California,Merced,2004,365,204,126,58,0.4438356164383562,0.34794520547945207,0.16986301369863013,0.03561643835616438,0.0027397260273972603,0.0,0.0,0.10136986301369863,0.7726027397260274,0.1232876712328767,0.0027397260273972603,0.5561643835616439
California,Monterey,2004,366,129,47,35,0.9344262295081968,0.05737704918032787,0.00819672131147541,0.0,0.0,0.0,0.0,0.08469945355191257,0.8743169398907104,0.02185792349726776,0.01912568306010929,0.06557377049180328
California,Napa,2004,366,105,40,31,0.9699453551912568,0.02459016393442623,0.00546448087431694,0.0,0.0,0.0,0.01366120218579235,0.2459016393442623,0.7213114754098361,0.0,0.01912568306010929,0.030054644808743168
California,Nevada,2004,366,206,122,52,0.453551912568306,0.34972677595628415,0.16393442622950818,0.030054644808743168,0.00273224043715847,0.0,0.0,0.0,0.8633879781420765,0.03825136612021858,0.09836065573770492,0.546448087431694
California,Orange,2004,366,179,126,67,0.20491803278688525,0.587431693989071,0.18032786885245902,0.0273224043715847,0.0,0.0,0.0,0.09836065573770492,0.5546448087431693,0.3442622950819672,0.00273224043715847,0.7950819672131147
California,Placer,2004,366,192,126,56,0.4371584699453552,0.3633879781420765,0.16120218579234974,0.03825136612021858,0.0,0.0,0.0,0.0273224043715847,0.76775956284153,0.20491803278688525,0.0,0.5628415300546448
California,Plumas,2004,366,124,70,41,0.8087431693989071,0.1830601092896175,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.5901639344262295,0.20218579234972678,0.20765027322404372,0.1912568306010929
California,Riverside,2004,366,212,172,98,0.16393442622950818,0.3524590163934426,0.2540983606557377,0.1830601092896175,0.04644808743169399,0.0,0.0,0.03278688524590164,0.587431693989071,0.37158469945355194,0.00819672131147541,0.8360655737704918
California,Sacramento,2004,366,172,122,63,0.30601092896174864,0.49453551912568305,0.1721311475409836,0.0273224043715847,0.0,0.0,0.0,0.030054644808743168,0.5655737704918032,0.4016393442622951,0.00273224043715847,0.6939890710382514
California,San Benito,2004,366,143,77,41,0.7759562841530054,0.19398907103825136,0.030054644808743168,0.0,0.0,0.0,0.0,0.0,0.9918032786885246,0.00819672131147541,0.0,0.22404371584699453
California,San Bernardino,2004,366,242,182,90,0.17486338797814208,0.366120218579235,0.23497267759562843,0.16393442622950818,0.060109289617486336,0.0,0.0,0.17759562841530055,0.6502732240437158,0.16666666666666666,0.00546448087431694,0.825136612021858
California,San Diego,2004,366,174,112,67,0.20765027322404372,0.6420765027322405,0.13387978142076504,0.01639344262295082,0.0,0.0,0.0,0.1284153005464481,0.5382513661202186,0.3224043715846995,0.01092896174863388,0.7923497267759563
California,San Francisco,2004,366,149,69,41,0.6639344262295082,0.31693989071038253,0.01912568306010929,0.0,0.0,0.0,0.0,0.14207650273224043,0.18579234972677597,0.6693989071038251,0.00273224043715847,0.3360655737704918
California,San Joaquin,2004,366,179,82,43,0.7213114754098361,0.24043715846994534,0.03551912568306011,0.00273224043715847,0.0,0.0,0.0,0.24316939890710382,0.5628415300546448,0.1366120218579235,0.05737704918032787,0.2786885245901639
California,San Luis Obispo,2004,366,119,64,41,0.7841530054644809,0.1994535519125683,0.01639344262295082,0.0,0.0,0.0,0.0,0.04644808743169399,0.8852459016393442,0.03825136612021858,0.030054644808743168,0.21584699453551912
California,San Mateo,2004,364,120,68,40,0.7005494505494505,0.28296703296703296,0.016483516483516484,0.0,0.0,0.0,0.005494505494505495,0.07417582417582418,0.3076923076923077,0.6126373626373627,0.0,0.29945054945054944
California,Santa Barbara,2004,366,192,87,48,0.592896174863388,0.3551912568306011,0.04644808743169399,0.00546448087431694,0.0,0.0,0.0,0.01912568306010929,0.9480874316939891,0.03278688524590164,0.0,0.40710382513661203
California,Santa Clara,2004,366,147,86,46,0.6065573770491803,0.32786885245901637,0.06557377049180328,0.0,0.0,0.0,0.0,0.08743169398907104,0.453551912568306,0.45901639344262296,0.0,0.39344262295081966
California,Santa Cruz,2004,366,143,47,36,0.9426229508196722,0.04918032786885246,0.00819672131147541,0.0,0.0,0.0,0.0,0.01366120218579235,0.9262295081967213,0.030054644808743168,0.030054644808743168,0.05737704918032787
